dateTime,airTempF,precipInches,leafWetnessMinutes,rhPercent,windSpeedMph,windDirDegrees,solarRadLangleys,soilTempF,SoilMoistM3M3,dewpointF
09/05/2020 08:00 EDT,62.6,0.00,0,69,2.9,251,10,66.0,0.20,52
09/05/2020 07:00 EDT,56.7,0.00,0,76,2.9,232,0,66.2,0.20,49
09/05/2020 06:00 EDT,56.7,0.00,7,76,4.5,237,0,66.6,0.20,49
09/05/2020 05:00 EDT,55.9,0.00,20,78,3.8,225,0,67.1,0.20,49
09/05/2020 04:00 EDT,52.2,0.00,51,85,0.7,166,0,67.8,0.20,48
09/05/2020 03:00 EDT,52.5,0.00,53,88,1.6,244,0,68.4,0.20,49
09/05/2020 02:00 EDT,55.0,0.00,21,83,2.2,244,0,69.1,0.20,50
09/05/2020 01:00 EDT,56.1,0.00,12,82,2.2,257,0,69.8,0.19,51
09/05/2020 00:00 EDT,57.9,0.00,11,79,2.9,267,0,70.5,0.20,51
09/04/2020 23:00 EDT,59.2,0.00,1,77,4.5,244,0,71.2,0.20,52
09/04/2020 22:00 EDT,59.7,0.00,22,75,2.9,232,0,72.1,0.20,52
09/04/2020 21:00 EDT,61.3,0.00,17,73,2.9,278,0,73.0,0.20,53
09/04/2020 20:00 EDT,63.5,0.00,0,63,2.2,267,1,73.9,0.19,51
09/04/2020 19:00 EDT,68.9,0.00,0,51,5.1,279,16,74.7,0.19,50
09/04/2020 18:00 EDT,72.0,0.00,0,45,6.7,306,29,75.4,0.19,49
09/04/2020 17:00 EDT,73.0,0.00,0,41,9.6,279,44,75.6,0.19,48
09/04/2020 16:00 EDT,73.0,0.00,0,41,8.9,277,53,75.4,0.19,48
09/04/2020 15:00 EDT,73.2,0.00,0,41,8.3,306,68,74.8,0.19,48
09/04/2020 14:00 EDT,71.6,0.00,0,45,8.9,281,55,73.8,0.19,49
09/04/2020 13:00 EDT,73.2,0.00,0,53,8.3,295,69,72.0,0.19,55
09/04/2020 12:00 EDT,71.1,0.00,0,55,10.5,288,54,70.5,0.19,54
09/04/2020 11:00 EDT,70.3,0.00,0,63,9.6,275,56,69.3,0.20,57
09/04/2020 10:00 EDT,69.4,0.00,0,66,6.7,271,41,68.4,0.20,58
09/04/2020 09:00 EDT,66.0,0.00,1,75,5.1,278,24,68.2,0.20,58
09/04/2020 08:00 EDT,61.7,0.00,41,86,3.8,265,8,68.4,0.20,57
09/04/2020 07:00 EDT,56.8,0.00,60,97,0.7,279,1,68.9,0.20,56
09/04/2020 06:00 EDT,55.4,0.00,57,93,0.7,279,0,69.4,0.20,53
09/04/2020 05:00 EDT,61.0,0.00,34,88,2.9,296,0,70.0,0.20,57
09/04/2020 04:00 EDT,63.9,0.00,46,90,4.5,300,0,70.3,0.20,61
09/04/2020 03:00 EDT,65.1,0.00,52,90,4.5,296,0,70.5,0.20,62
09/04/2020 02:00 EDT,66.0,0.00,56,90,2.9,279,0,70.9,0.20,63
09/04/2020 01:00 EDT,69.6,0.00,9,79,6.7,293,0,71.1,0.20,63
09/04/2020 00:00 EDT,66.6,0.00,0,80,2.2,185,0,71.6,0.20,60
09/03/2020 23:00 EDT,67.6,0.00,0,75,3.8,188,0,72.3,0.20,59
09/03/2020 22:00 EDT,67.8,0.00,0,73,4.5,192,0,73.0,0.20,59
09/03/2020 21:00 EDT,70.2,0.00,0,66,5.1,188,0,73.8,0.20,58
09/03/2020 20:00 EDT,71.4,0.00,0,64,3.8,201,1,74.5,0.20,59
09/03/2020 19:00 EDT,75.9,0.00,0,58,1.6,194,13,75.2,0.20,60
09/03/2020 18:00 EDT,78.4,0.00,0,51,6.0,202,29,75.6,0.20,59
09/03/2020 17:00 EDT,78.6,0.00,0,54,6.0,174,39,75.4,0.20,61
09/03/2020 16:00 EDT,80.6,0.00,0,49,4.5,263,49,75.0,0.20,60
09/03/2020 15:00 EDT,80.6,0.00,0,45,6.0,223,40,74.7,0.20,57
09/03/2020 14:00 EDT,79.7,0.00,0,45,4.5,194,44,73.9,0.20,56
09/03/2020 13:00 EDT,80.4,0.00,0,44,6.0,233,62,72.7,0.20,56
09/03/2020 12:00 EDT,77.5,0.00,0,54,4.5,216,41,71.4,0.20,60
09/03/2020 11:00 EDT,75.0,0.00,0,74,6.0,131,45,70.2,0.20,66
09/03/2020 10:00 EDT,75.4,0.00,0,75,2.2,133,40,69.1,0.20,67
09/03/2020 09:00 EDT,71.2,0.00,6,87,2.9,164,25,68.5,0.20,67
09/03/2020 08:00 EDT,67.3,0.00,58,92,2.2,190,11,68.5,0.20,65
09/03/2020 07:00 EDT,60.1,0.00,60,98,0.7,222,1,68.9,0.20,60
09/03/2020 06:00 EDT,57.9,0.00,60,97,0.7,220,0,69.4,0.20,57
09/03/2020 05:00 EDT,60.6,0.00,60,96,2.9,267,0,69.8,0.20,59
09/03/2020 04:00 EDT,61.5,0.00,60,93,0.0,265,0,70.3,0.20,59
09/03/2020 03:00 EDT,61.5,0.00,60,97,0.0,265,0,70.9,0.20,61
09/03/2020 02:00 EDT,61.7,0.00,60,96,0.7,265,0,71.2,0.20,61
09/03/2020 01:00 EDT,63.9,0.00,60,96,2.9,267,0,72.0,0.20,63
09/03/2020 00:00 EDT,65.3,0.00,43,92,0.0,299,0,72.5,0.20,63
09/02/2020 23:00 EDT,71.4,0.00,12,83,2.9,291,0,72.9,0.20,66
09/02/2020 22:00 EDT,72.9,0.00,12,86,2.9,307,0,73.4,0.20,68
09/02/2020 21:00 EDT,73.9,0.00,2,83,2.2,303,0,73.8,0.20,68
09/02/2020 20:00 EDT,75.9,0.00,0,81,6.7,265,1,74.1,0.20,70
09/02/2020 19:00 EDT,76.1,0.00,0,81,5.1,270,8,74.7,0.20,70
09/02/2020 18:00 EDT,77.2,0.00,2,81,6.0,248,12,74.8,0.20,71
09/02/2020 17:00 EDT,78.4,0.00,7,82,5.1,264,18,74.7,0.20,72
09/02/2020 16:00 EDT,81.3,0.00,0,70,8.9,205,48,74.1,0.20,71
09/02/2020 15:00 EDT,83.3,0.00,0,71,9.6,216,37,73.6,0.20,73
09/02/2020 14:00 EDT,79.7,0.00,0,77,9.6,181,41,72.7,0.20,72
09/02/2020 13:00 EDT,76.1,0.00,5,83,8.9,136,39,71.8,0.20,71
09/02/2020 12:00 EDT,71.6,0.00,19,89,8.9,142,27,71.4,0.20,68
09/02/2020 11:00 EDT,73.0,0.00,9,86,8.3,157,24,70.9,0.20,69
09/02/2020 10:00 EDT,74.5,0.00,1,80,8.9,164,23,70.3,0.20,68
09/02/2020 09:00 EDT,73.2,0.00,0,83,8.3,156,14,70.0,0.20,68
09/02/2020 08:00 EDT,71.1,0.00,0,86,8.3,142,4,70.0,0.20,67
09/02/2020 07:00 EDT,71.1,0.00,0,85,8.9,146,0,70.0,0.20,66
09/02/2020 06:00 EDT,71.1,0.00,1,84,7.4,150,0,70.2,0.20,66
09/02/2020 05:00 EDT,71.4,0.00,0,84,6.0,150,0,70.2,0.20,66
09/02/2020 04:00 EDT,71.2,0.00,0,84,8.9,140,0,70.3,0.20,66
09/02/2020 03:00 EDT,71.1,0.00,0,85,8.3,143,0,70.3,0.20,66
09/02/2020 02:00 EDT,70.7,0.00,0,85,6.0,156,0,70.5,0.20,66
09/02/2020 01:00 EDT,70.7,0.00,0,84,6.0,147,0,70.9,0.20,66
09/02/2020 00:00 EDT,71.2,0.00,0,82,7.4,152,0,71.1,0.20,65
09/01/2020 23:00 EDT,71.1,0.00,0,82,8.9,147,0,71.4,0.20,65
09/01/2020 22:00 EDT,71.1,0.00,0,82,7.4,156,0,71.8,0.20,65
09/01/2020 21:00 EDT,71.4,0.00,0,79,6.7,140,0,72.1,0.20,65
09/01/2020 20:00 EDT,72.0,0.00,0,78,5.1,164,1,72.7,0.20,65
09/01/2020 19:00 EDT,72.5,0.00,0,77,8.9,145,4,73.0,0.20,65
09/01/2020 18:00 EDT,72.9,0.00,0,77,7.4,149,7,73.4,0.20,65
09/01/2020 17:00 EDT,74.1,0.00,0,73,8.9,139,18,73.6,0.20,65
09/01/2020 16:00 EDT,74.7,0.00,0,71,9.6,145,36,73.2,0.20,65
09/01/2020 15:00 EDT,74.7,0.00,0,72,8.9,146,28,73.0,0.20,65
09/01/2020 14:00 EDT,73.2,0.00,0,72,8.3,140,37,72.7,0.20,64
09/01/2020 13:00 EDT,74.3,0.00,0,68,9.6,183,50,71.8,0.20,63
09/01/2020 12:00 EDT,74.7,0.00,0,69,8.3,177,50,70.7,0.20,64
09/01/2020 11:00 EDT,73.4,0.00,0,69,7.4,163,48,69.6,0.21,63
09/01/2020 10:00 EDT,72.9,0.00,0,71,6.7,150,41,68.9,0.21,63
09/01/2020 09:00 EDT,68.5,0.00,0,77,6.0,140,9,68.7,0.21,61
09/01/2020 08:00 EDT,67.9,0.00,0,78,5.5,148,3,68.8,0.2,61
09/01/2020 07:00 EDT,67.3,0.00,0,78,5.1,140,0,68.9,0.21,60
09/01/2020 06:00 EDT,67.1,0.00,0,77,2.9,149,0,69.1,0.21,60
09/01/2020 05:00 EDT,68.4,0.00,0,74,5.1,154,0,69.3,0.21,60
09/01/2020 04:00 EDT,68.7,0.00,0,75,5.1,159,0,69.4,0.21,60
09/01/2020 03:00 EDT,69.4,0.00,0,72,6.7,145,0,69.6,0.21,60
09/01/2020 02:00 EDT,69.6,0.00,0,72,6.0,150,0,69.8,0.21,60
09/01/2020 01:00 EDT,70.0,0.00,0,70,6.7,157,0,70.2,0.21,60
09/01/2020 00:00 EDT,68.9,0.00,0,72,6.7,163,0,70.5,0.21,59
08/31/2020 23:00 EDT,70.0,0.00,0,68,6.0,163,0,70.9,0.21,59
08/31/2020 22:00 EDT,70.7,0.00,0,64,5.1,173,0,71.4,0.21,58
08/31/2020 21:00 EDT,72.1,0.00,0,59,8.9,157,0,72.0,0.21,57
08/31/2020 20:00 EDT,73.6,0.00,0,67,5.1,153,1,72.5,0.21,62
08/31/2020 19:00 EDT,74.1,0.00,0,63,6.7,132,13,73.0,0.21,61
08/31/2020 18:00 EDT,75.2,0.00,0,60,8.3,121,25,73.4,0.21,60
08/31/2020 17:00 EDT,74.7,0.00,0,60,6.7,117,31,73.6,0.21,60
08/31/2020 16:00 EDT,76.5,0.00,0,55,6.0,133,49,73.4,0.21,59
08/31/2020 15:00 EDT,75.0,0.00,0,54,7.4,124,56,72.9,0.21,57
08/31/2020 14:00 EDT,74.1,0.00,0,53,6.7,143,64,71.4,0.21,56
08/31/2020 13:00 EDT,73.0,0.00,0,58,6.0,125,65,70.0,0.21,57
08/31/2020 12:00 EDT,71.1,0.00,0,64,6.7,129,55,68.4,0.21,58
08/31/2020 11:00 EDT,68.9,0.00,0,70,6.7,117,55,66.9,0.21,59
08/31/2020 10:00 EDT,65.7,0.00,0,82,7.4,126,42,65.8,0.21,60
08/31/2020 09:00 EDT,64.0,0.00,4,88,2.9,138,27,65.3,0.21,60
08/31/2020 08:00 EDT,59.4,0.00,44,95,0.7,241,12,65.3,0.22,58
08/31/2020 07:00 EDT,49.8,0.00,0,99,0.7,241,2,65.8,0.22,50
08/31/2020 06:00 EDT,50.0,0.00,0,99,0.7,247,0,66.3,0.2,50
08/31/2020 05:00 EDT,50.2,0.00,60,98,0.7,240,0,66.7,0.22,50
08/31/2020 04:00 EDT,50.5,0.00,60,97,0.7,240,0,67.3,0.22,50
08/31/2020 03:00 EDT,54.1,0.00,60,94,2.2,240,0,67.8,0.22,52
08/31/2020 02:00 EDT,53.1,0.00,60,95,1.6,29,0,68.4,0.22,52
08/31/2020 01:00 EDT,52.3,0.00,60,95,0.0,351,0,69.1,0.22,51
08/31/2020 00:00 EDT,53.1,0.00,60,95,0.0,352,0,69.8,0.22,52
08/30/2020 23:00 EDT,53.6,0.00,60,95,0.7,352,0,70.5,0.22,52
08/30/2020 22:00 EDT,54.7,0.00,60,94,0.7,352,0,71.4,0.22,53
08/30/2020 21:00 EDT,56.3,0.00,60,91,0.0,352,0,72.3,0.22,54
08/30/2020 20:00 EDT,58.5,0.00,18,85,1.6,51,2,73.2,0.22,54
08/30/2020 19:00 EDT,67.1,0.00,0,62,2.2,28,15,73.9,0.22,54
08/30/2020 18:00 EDT,69.4,0.00,0,57,2.2,8,31,74.3,0.22,53
08/30/2020 17:00 EDT,70.5,0.00,0,57,4.5,321,44,74.5,0.22,55
08/30/2020 16:00 EDT,70.3,0.01,0,56,6.0,309,49,74.3,0.22,54
08/30/2020 15:00 EDT,70.3,0.00,0,55,6.7,314,69,73.6,0.22,53
08/30/2020 14:00 EDT,69.3,0.00,0,59,6.0,309,58,72.3,0.22,54
08/30/2020 13:00 EDT,68.5,0.00,0,58,6.0,324,52,71.1,0.22,53
08/30/2020 12:00 EDT,67.6,0.00,0,64,8.9,312,47,69.8,0.22,55
08/30/2020 11:00 EDT,64.9,0.00,0,74,7.4,306,24,69.3,0.22,56
08/30/2020 10:00 EDT,67.6,0.00,0,79,3.8,341,29,68.7,0.22,61
08/30/2020 09:00 EDT,63.3,0.00,1,86,6.7,300,18,68.4,0.22,59
08/30/2020 08:00 EDT,62.4,0.01,14,88,6.0,288,5,68.5,0.22,59
08/30/2020 07:00 EDT,60.8,0.00,25,88,5.1,298,0,68.7,0.22,57
08/30/2020 06:00 EDT,60.4,0.00,21,87,5.1,300,0,69.1,0.22,57
08/30/2020 05:00 EDT,60.8,0.00,0,84,7.4,279,0,69.4,0.22,56
08/30/2020 04:00 EDT,62.1,0.00,0,82,7.4,274,0,69.8,0.22,57
08/30/2020 03:00 EDT,62.8,0.00,0,81,6.7,277,0,70.3,0.22,57
08/30/2020 02:00 EDT,63.7,0.01,0,78,6.7,291,0,70.7,0.23,57
08/30/2020 01:00 EDT,64.9,0.00,0,75,5.1,284,0,71.2,0.23,57
08/30/2020 00:00 EDT,65.8,0.00,0,74,5.1,275,0,71.6,0.23,57
08/29/2020 23:00 EDT,64.6,0.00,0,78,4.5,267,0,72.1,0.23,58
08/29/2020 22:00 EDT,65.5,0.01,0,76,4.5,275,0,72.9,0.23,58
08/29/2020 21:00 EDT,68.0,0.00,0,71,8.9,289,0,73.6,0.23,58
08/29/2020 20:00 EDT,69.6,0.00,0,74,8.9,303,1,74.1,0.23,61
08/29/2020 19:00 EDT,70.7,0.00,0,76,8.9,312,10,74.8,0.23,63
08/29/2020 18:00 EDT,72.1,0.01,17,84,7.4,271,17,75.4,0.23,67
08/29/2020 17:00 EDT,78.4,0.00,0,63,15.0,277,37,75.6,0.23,65
08/29/2020 16:00 EDT,78.6,0.01,2,65,11.2,268,48,75.6,0.23,66
08/29/2020 15:00 EDT,76.1,0.00,11,78,8.3,291,46,75.4,0.23,69
08/29/2020 14:00 EDT,83.5,0.01,0,59,9.6,241,56,74.1,0.23,68
08/29/2020 13:00 EDT,82.2,0.00,0,61,11.9,271,66,73.0,0.23,67
08/29/2020 12:00 EDT,81.5,0.01,0,67,8.9,243,48,71.8,0.23,69
08/29/2020 11:00 EDT,76.8,0.01,32,85,4.5,178,19,71.2,0.23,72
08/29/2020 10:00 EDT,73.8,0.00,29,87,3.8,152,10,71.1,0.23,70
08/29/2020 09:00 EDT,73.2,0.01,11,86,5.1,171,13,70.7,0.23,69
08/29/2020 08:00 EDT,72.0,0.01,13,88,4.5,150,7,70.5,0.23,68
08/29/2020 07:00 EDT,70.3,0.00,24,90,6.0,139,1,70.5,0.23,67
08/29/2020 06:00 EDT,69.8,0.01,24,91,5.1,142,0,70.7,0.23,67
08/29/2020 05:00 EDT,69.3,0.01,50,92,4.5,153,0,70.7,0.23,67
08/29/2020 04:00 EDT,67.8,0.01,55,94,2.2,124,0,70.9,0.23,66
08/29/2020 03:00 EDT,67.5,0.00,46,94,2.9,147,0,71.1,0.23,66
08/29/2020 02:00 EDT,66.6,0.01,50,93,1.6,149,0,71.2,0.23,65
08/29/2020 01:00 EDT,64.8,0.01,55,95,0.0,114,0,71.6,0.24,63
08/29/2020 00:00 EDT,64.4,0.01,59,94,0.0,65,0,72.0,0.24,63
08/28/2020 23:00 EDT,64.8,0.01,28,94,0.7,65,0,72.3,0.24,63
08/28/2020 22:00 EDT,65.3,0.01,12,91,0.7,65,0,72.7,0.24,63
08/28/2020 21:00 EDT,65.8,0.02,4,89,0.7,65,0,73.2,0.24,62
08/28/2020 20:00 EDT,67.8,0.01,0,85,0.0,0,1,73.6,0.24,63
08/28/2020 19:00 EDT,69.6,0.01,0,83,0.7,329,3,73.8,0.24,64
08/28/2020 18:00 EDT,71.6,0.02,0,78,0.7,41,13,73.9,0.24,64
08/28/2020 17:00 EDT,72.5,0.02,0,75,1.6,37,13,73.9,0.24,64
08/28/2020 16:00 EDT,72.3,0.02,0,73,1.6,337,20,73.9,0.24,63
08/28/2020 15:00 EDT,72.1,0.02,0,74,2.9,314,25,73.8,0.24,63
08/28/2020 14:00 EDT,73.2,0.04,0,77,4.5,310,49,73.0,0.25,66
08/28/2020 13:00 EDT,71.8,0.02,0,78,3.8,330,50,72.0,0.25,65
08/28/2020 12:00 EDT,71.2,0.04,0,80,2.9,352,42,71.2,0.25,65
08/28/2020 11:00 EDT,69.1,0.02,0,84,2.9,321,27,70.9,0.25,64
08/28/2020 10:00 EDT,67.5,0.04,1,86,2.9,316,17,70.5,0.25,63
08/28/2020 09:00 EDT,66.4,0.02,12,89,2.2,333,9,70.5,0.25,63
08/28/2020 08:00 EDT,66.4,0.02,32,94,2.2,334,7,70.5,0.25,65
08/28/2020 07:00 EDT,65.8,0.02,59,97,1.6,319,1,70.5,0.26,65
08/28/2020 06:00 EDT,66.4,0.04,60,96,1.6,305,0,70.7,0.26,65
08/28/2020 05:00 EDT,67.1,0.04,60,96,2.9,310,0,70.9,0.26,66
08/28/2020 04:00 EDT,67.3,0.02,60,95,2.9,298,0,71.1,0.26,66
08/28/2020 03:00 EDT,68.0,0.04,60,95,2.9,324,0,71.2,0.26,67
08/28/2020 02:00 EDT,68.5,0.05,60,95,2.9,284,0,71.4,0.27,67
08/28/2020 01:00 EDT,68.5,0.05,60,95,2.9,299,0,71.6,0.27,67
08/28/2020 00:00 EDT,69.1,0.05,60,92,2.2,289,0,72.0,0.27,67
08/27/2020 23:00 EDT,69.3,0.06,60,94,2.2,284,0,72.1,0.27,67
08/27/2020 22:00 EDT,69.6,0.07,60,96,0.7,261,0,72.3,0.28,68
08/27/2020 21:00 EDT,70.0,0.08,60,96,2.2,254,0,72.5,0.29,69
08/27/2020 20:00 EDT,70.3,0.06,60,96,4.5,264,0,72.7,0.31,69
08/27/2020 19:00 EDT,71.1,0.02,29,92,5.1,24,7,73.0,0.28,69
08/27/2020 18:00 EDT,72.0,0.02,32,89,8.9,232,1,73.4,0.28,69
08/27/2020 17:00 EDT,72.3,0.02,30,86,7.4,291,1,73.9,0.28,68
08/27/2020 16:00 EDT,71.1,0.01,60,90,6.7,278,1,74.3,0.27,68
08/27/2020 15:00 EDT,77.9,0.00,6,79,7.4,312,33,73.8,0.16,71
08/27/2020 14:00 EDT,83.1,0.01,2,74,8.3,288,46,73.0,0.15,74
08/27/2020 13:00 EDT,81.0,0.01,25,83,6.0,302,25,72.3,0.15,75
08/27/2020 12:00 EDT,82.9,0.01,0,72,14.1,275,44,71.4,0.15,73
08/27/2020 11:00 EDT,80.1,0.01,0,79,7.4,267,24,70.7,0.15,73
08/27/2020 10:00 EDT,79.0,0.01,4,80,10.5,268,23,70.2,0.15,72
08/27/2020 09:00 EDT,69.3,0.02,13,94,2.9,138,12,70.0,0.15,67
08/27/2020 08:00 EDT,67.3,0.02,55,94,6.0,171,4,70.0,0.15,66
08/27/2020 07:00 EDT,65.8,0.02,60,98,4.5,139,0,70.0,0.14,65
08/27/2020 06:00 EDT,63.7,0.05,60,99,3.8,150,0,70.2,0.14,63
08/27/2020 05:00 EDT,63.7,0.01,60,98,0.7,329,0,70.3,0.14,63
08/27/2020 04:00 EDT,63.5,0.04,60,97,1.6,154,0,70.5,0.14,63
08/27/2020 03:00 EDT,63.9,0.01,60,93,0.7,156,0,70.7,0.14,62
08/27/2020 02:00 EDT,63.7,0.01,60,94,0.7,145,0,70.9,0.14,62
08/27/2020 01:00 EDT,63.0,0.01,60,94,0.7,244,0,71.2,0.14,61
08/27/2020 00:00 EDT,62.8,0.02,60,93,0.0,244,0,71.4,0.14,61
08/26/2020 23:00 EDT,63.9,0.00,46,90,0.7,244,0,71.8,0.13,61
08/26/2020 22:00 EDT,65.8,0.00,17,82,0.0,198,0,72.1,0.13,60
08/26/2020 21:00 EDT,65.5,0.00,9,85,0.0,187,0,72.5,0.13,61
08/26/2020 20:00 EDT,66.9,0.00,8,79,0.7,49,1,72.9,0.13,60
08/26/2020 19:00 EDT,68.4,0.00,0,71,0.0,49,10,73.2,0.13,59
08/26/2020 18:00 EDT,70.3,0.00,0,64,1.6,79,19,73.4,0.13,58
08/26/2020 17:00 EDT,71.2,0.00,0,64,2.2,319,20,73.6,0.13,58
08/26/2020 16:00 EDT,70.7,0.00,0,62,2.9,337,35,73.6,0.13,57
08/26/2020 15:00 EDT,70.5,0.00,0,60,3.8,309,46,73.2,0.13,56
08/26/2020 14:00 EDT,71.1,0.00,0,58,5.1,268,76,72.3,0.13,56
08/26/2020 13:00 EDT,69.1,0.00,0,58,2.2,324,62,71.2,0.13,54
08/26/2020 12:00 EDT,65.5,0.00,0,63,3.8,321,32,70.7,0.13,53
08/26/2020 11:00 EDT,64.4,0.00,0,63,3.8,333,47,70.2,0.13,52
08/26/2020 10:00 EDT,65.8,0.00,0,67,1.6,347,35,69.6,0.13,55
08/26/2020 09:00 EDT,62.8,0.00,5,74,4.5,320,27,69.4,0.13,54
08/26/2020 08:00 EDT,60.6,0.00,0,79,2.9,326,10,69.6,0.13,54
08/26/2020 07:00 EDT,58.5,0.00,0,81,0.7,352,2,69.8,0.13,53
08/26/2020 06:00 EDT,56.8,0.00,0,82,2.2,314,0,70.3,0.13,51
08/26/2020 05:00 EDT,59.0,0.00,0,77,4.5,291,0,70.9,0.13,52
08/26/2020 04:00 EDT,61.3,0.00,0,72,3.8,303,0,71.2,0.13,52
08/26/2020 03:00 EDT,63.3,0.00,0,70,3.8,306,0,71.6,0.13,53
08/26/2020 02:00 EDT,64.2,0.00,0,74,2.9,343,0,72.0,0.13,56
08/26/2020 01:00 EDT,64.8,0.00,0,77,1.6,338,0,72.3,0.13,57
08/26/2020 00:00 EDT,66.4,0.00,0,76,2.2,357,0,72.7,0.13,59
08/25/2020 23:00 EDT,66.6,0.00,0,77,3.8,293,0,73.2,0.13,59
08/25/2020 22:00 EDT,67.8,0.00,0,74,3.8,291,0,73.9,0.12,59
08/25/2020 21:00 EDT,68.7,0.00,0,69,2.9,303,0,74.5,0.12,58
08/25/2020 20:00 EDT,72.0,0.00,0,59,5.1,306,3,75.2,0.12,57
08/25/2020 19:00 EDT,75.4,0.00,0,53,7.4,305,17,75.7,0.12,57
08/25/2020 18:00 EDT,77.2,0.00,0,50,8.9,306,32,76.3,0.12,57
08/25/2020 17:00 EDT,77.7,0.00,0,50,8.9,319,42,76.5,0.12,58
08/25/2020 16:00 EDT,79.9,0.02,0,47,10.5,306,59,76.5,0.12,58
08/25/2020 15:00 EDT,79.9,0.05,0,49,9.6,305,67,76.1,0.12,59
08/25/2020 14:00 EDT,78.3,0.06,0,67,11.2,309,73,75.4,0.12,66
08/25/2020 13:00 EDT,73.8,0.04,20,95,2.9,316,39,74.7,0.13,72
08/25/2020 12:00 EDT,82.2,0.00,0,65,9.6,278,49,73.8,0.11,69
08/25/2020 11:00 EDT,81.0,0.00,0,74,7.4,270,53,72.9,0.11,72
08/25/2020 10:00 EDT,77.5,0.00,0,80,7.4,284,34,72.3,0.11,71
08/25/2020 09:00 EDT,74.7,0.00,0,80,6.0,284,24,72.1,0.11,68
08/25/2020 08:00 EDT,70.5,0.00,30,88,2.9,205,7,72.1,0.11,67
08/25/2020 07:00 EDT,67.5,0.01,54,94,2.2,142,0,72.3,0.11,66
08/25/2020 06:00 EDT,68.0,0.08,60,92,4.5,243,0,72.7,0.11,66
08/25/2020 05:00 EDT,67.3,0.19,60,92,5.1,225,0,73.0,0.11,65
08/25/2020 04:00 EDT,66.7,0.02,16,88,8.9,300,0,73.2,0.11,63
08/25/2020 03:00 EDT,71.8,0.00,8,81,2.2,171,0,73.6,0.11,66
08/25/2020 02:00 EDT,72.9,0.00,0,75,2.2,168,0,73.8,0.11,64
08/25/2020 01:00 EDT,74.3,0.00,0,69,2.9,190,0,74.1,0.11,63
08/25/2020 00:00 EDT,75.2,0.00,0,64,2.2,226,0,74.7,0.11,62
08/24/2020 23:00 EDT,75.9,0.00,3,63,2.9,234,0,75.2,0.11,62
08/24/2020 22:00 EDT,68.0,0.00,4,81,0.7,222,0,75.7,0.11,62
08/24/2020 21:00 EDT,77.0,0.00,0,61,2.9,209,0,76.5,0.11,62
08/24/2020 20:00 EDT,77.9,0.00,0,64,2.2,251,3,77.0,0.11,65
08/24/2020 19:00 EDT,84.6,0.00,0,54,2.9,295,16,77.4,0.11,66
08/24/2020 18:00 EDT,86.5,0.00,0,51,2.9,324,31,77.5,0.11,66
08/24/2020 17:00 EDT,88.2,0.00,0,46,5.1,321,47,77.5,0.11,65
08/24/2020 16:00 EDT,88.5,0.00,0,47,5.1,306,36,77.4,0.11,66
08/24/2020 15:00 EDT,90.1,0.00,0,49,6.0,317,65,76.6,0.11,68
08/24/2020 14:00 EDT,90.7,0.00,0,44,6.7,253,50,75.6,0.11,66
08/24/2020 13:00 EDT,89.2,0.00,0,46,6.0,251,65,74.3,0.11,66
08/24/2020 12:00 EDT,87.3,0.00,0,51,6.0,289,64,72.9,0.11,67
08/24/2020 11:00 EDT,84.4,0.00,0,60,2.9,310,53,71.8,0.12,69
08/24/2020 10:00 EDT,82.9,0.00,0,65,2.9,229,41,70.9,0.12,70
08/24/2020 09:00 EDT,77.7,0.00,0,71,1.6,154,25,70.5,0.12,68
08/24/2020 08:00 EDT,71.2,0.00,20,83,2.2,143,11,70.5,0.12,66
08/24/2020 07:00 EDT,62.6,0.00,60,96,0.0,211,1,70.9,0.12,61
08/24/2020 06:00 EDT,61.0,0.00,60,96,0.0,211,0,71.1,0.12,60
08/24/2020 05:00 EDT,61.9,0.00,60,96,1.6,211,0,71.6,0.12,61
08/24/2020 04:00 EDT,62.8,0.00,60,94,1.6,211,0,72.0,0.12,61
08/24/2020 03:00 EDT,62.6,0.00,60,92,1.6,211,0,72.3,0.12,60
08/24/2020 02:00 EDT,65.7,0.00,60,89,0.0,204,0,72.7,0.11,62
08/24/2020 01:00 EDT,68.2,0.00,47,84,1.6,204,0,73.2,0.11,63
08/24/2020 00:00 EDT,68.4,0.00,60,86,1.6,204,0,73.8,0.11,64
08/23/2020 23:00 EDT,68.4,0.00,48,88,0.7,138,0,74.3,0.11,65
08/23/2020 22:00 EDT,72.0,0.00,24,83,2.9,209,0,74.8,0.11,67
08/23/2020 21:00 EDT,74.1,0.00,0,79,2.2,251,0,75.2,0.11,67
08/23/2020 20:00 EDT,77.9,0.00,0,67,1.6,156,3,75.6,0.11,66
08/23/2020 19:00 EDT,79.7,0.00,0,71,3.8,100,10,75.7,0.11,69
08/23/2020 18:00 EDT,85.8,0.00,0,53,2.9,223,18,75.9,0.11,67
08/23/2020 17:00 EDT,84.2,0.00,0,53,2.2,247,14,76.1,0.11,65
08/23/2020 16:00 EDT,84.6,0.00,0,50,4.5,265,38,75.9,0.11,64
08/23/2020 15:00 EDT,86.4,0.00,0,47,3.8,279,35,75.6,0.11,64
08/23/2020 14:00 EDT,86.0,0.00,0,44,7.4,309,58,75.0,0.11,62
08/23/2020 13:00 EDT,85.8,0.00,0,47,6.0,309,47,74.1,0.12,63
08/23/2020 12:00 EDT,85.6,0.00,0,59,4.5,95,63,72.7,0.12,70
